epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,4816.12,1.3567,1.10002,1.42554,0.79036,0.70621,0.786,0.46476,1.35704,1.0314,1.4346,0.005644,0.005644,0.005644
46,4919.67,1.34954,1.09542,1.41887,0.78139,0.70546,0.78937,0.4675,1.34769,1.02072,1.43126,0.005545,0.005545,0.005545
47,5023.32,1.34656,1.08482,1.41519,0.77428,0.70464,0.78778,0.46921,1.35277,1.01558,1.42899,0.005446,0.005446,0.005446
48,5126.85,1.33474,1.07578,1.41214,0.78952,0.69889,0.78995,0.46992,1.35206,1.0089,1.43182,0.005347,0.005347,0.005347
49,5230.31,1.33466,1.06305,1.40789,0.77794,0.71102,0.79064,0.47111,1.34296,0.98908,1.42523,0.005248,0.005248,0.005248
50,5333.77,1.3348,1.06549,1.4119,0.78466,0.71306,0.79038,0.47295,1.35038,0.98709,1.432,0.005149,0.005149,0.005149
51,5436.25,1.32962,1.05996,1.40581,0.78325,0.7181,0.79174,0.47386,1.36275,0.98528,1.43079,0.00505,0.00505,0.00505
52,5539.98,1.32223,1.04645,1.39803,0.7751,0.72402,0.79566,0.47378,1.37301,0.99063,1.43379,0.004951,0.004951,0.004951
53,5643.33,1.31075,1.03839,1.39298,0.77657,0.72408,0.79751,0.47591,1.37413,0.98681,1.43425,0.004852,0.004852,0.004852
54,5746.66,1.3145,1.02584,1.39583,0.76909,0.72776,0.79692,0.47607,1.37869,0.99319,1.43308,0.004753,0.004753,0.004753
55,5849.87,1.3048,1.03171,1.39311,0.77526,0.72242,0.7967,0.47702,1.37897,0.9901,1.43434,0.004654,0.004654,0.004654
56,5953.09,1.30716,1.02157,1.38748,0.77826,0.72783,0.79789,0.47834,1.37642,0.97979,1.43379,0.004555,0.004555,0.004555
57,6056.43,1.30365,1.01662,1.38289,0.78471,0.72686,0.80012,0.47874,1.37574,0.97624,1.43358,0.004456,0.004456,0.004456
58,6159.62,1.29614,0.99671,1.37552,0.78749,0.72231,0.79863,0.47865,1.37332,0.97318,1.43039,0.004357,0.004357,0.004357
59,6262.79,1.29466,1.00261,1.37756,0.7863,0.72373,0.7968,0.47872,1.37327,0.97274,1.42926,0.004258,0.004258,0.004258
60,6366.02,1.29269,0.9926,1.37627,0.78513,0.72727,0.79814,0.47882,1.37268,0.97249,1.42925,0.004159,0.004159,0.004159
61,6469.15,1.28691,0.98993,1.37332,0.7863,0.7286,0.79864,0.47875,1.37112,0.969,1.42774,0.00406,0.00406,0.00406
62,6572.25,1.28564,0.99039,1.37399,0.78903,0.72733,0.79902,0.47931,1.37043,0.96806,1.42649,0.003961,0.003961,0.003961
