epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2907.98,1.3753,1.11913,1.38403,0.7626,0.70304,0.77189,0.4523,1.35897,1.06283,1.33657,0.005842,0.005842,0.005842
44,2975.58,1.36502,1.11527,1.3801,0.75722,0.70761,0.77547,0.45615,1.35833,1.06158,1.3302,0.005743,0.005743,0.005743
45,3043.08,1.3641,1.10892,1.38343,0.76222,0.68872,0.77125,0.45714,1.36058,1.07161,1.33765,0.005644,0.005644,0.005644
46,3110.61,1.35485,1.10156,1.36941,0.76321,0.70352,0.77405,0.45895,1.35884,1.05172,1.33568,0.005545,0.005545,0.005545
47,3178.26,1.35292,1.09379,1.3675,0.77193,0.70372,0.77681,0.45996,1.36952,1.04825,1.33684,0.005446,0.005446,0.005446
48,3245.82,1.34548,1.07999,1.36397,0.77924,0.70225,0.77951,0.46141,1.37377,1.04482,1.33965,0.005347,0.005347,0.005347
49,3313.43,1.34832,1.07719,1.35981,0.77917,0.70207,0.77912,0.46307,1.3696,1.02966,1.34016,0.005248,0.005248,0.005248
50,3380.96,1.35274,1.07702,1.36558,0.77712,0.71055,0.77781,0.46261,1.36435,1.01653,1.34674,0.005149,0.005149,0.005149
51,3448.5,1.34086,1.07505,1.35586,0.77511,0.71003,0.778,0.46406,1.35927,1.0054,1.34379,0.00505,0.00505,0.00505
52,3516.1,1.33763,1.06136,1.34981,0.78067,0.70417,0.77905,0.46662,1.35907,0.99874,1.34355,0.004951,0.004951,0.004951
53,3583.66,1.31629,1.04507,1.3393,0.77821,0.70329,0.77948,0.46726,1.35869,0.98898,1.34448,0.004852,0.004852,0.004852
54,3651.18,1.3226,1.03407,1.34276,0.78072,0.69959,0.78032,0.46718,1.35746,0.98927,1.34352,0.004753,0.004753,0.004753
55,3718.84,1.3127,1.04528,1.33956,0.77248,0.71219,0.78174,0.46767,1.3558,0.9783,1.34555,0.004654,0.004654,0.004654
56,3786.35,1.31765,1.0328,1.3363,0.77819,0.70638,0.78246,0.4679,1.35933,0.97191,1.34563,0.004555,0.004555,0.004555
57,3853.9,1.31514,1.02834,1.3325,0.78085,0.7042,0.78451,0.4687,1.35471,0.9727,1.34212,0.004456,0.004456,0.004456
58,3921.55,1.30937,1.01095,1.33124,0.77083,0.71055,0.78165,0.46833,1.35733,0.97356,1.34342,0.004357,0.004357,0.004357
59,3989.11,1.30847,1.01621,1.32856,0.77613,0.71108,0.78379,0.46749,1.35913,0.97289,1.34439,0.004258,0.004258,0.004258
60,4056.73,1.30166,1.01269,1.32717,0.7778,0.70922,0.78267,0.46758,1.36131,0.97038,1.34695,0.004159,0.004159,0.004159
61,4124.21,1.29857,1.00094,1.32665,0.78069,0.70959,0.78571,0.46793,1.36173,0.96841,1.34689,0.00406,0.00406,0.00406
62,4191.69,1.29779,1.00704,1.3255,0.78165,0.71188,0.78573,0.46831,1.36051,0.96977,1.34588,0.003961,0.003961,0.003961
63,4259.2,1.28858,0.9898,1.31387,0.78391,0.7138,0.78566,0.46906,1.36284,0.96957,1.34635,0.003862,0.003862,0.003862
64,4326.7,1.28436,0.989,1.31137,0.78592,0.71026,0.78574,0.46898,1.36241,0.96613,1.34482,0.003763,0.003763,0.003763
65,4394.24,1.28271,0.97975,1.30901,0.77939,0.71782,0.78671,0.46935,1.36257,0.96325,1.34521,0.003664,0.003664,0.003664
66,4461.79,1.28172,0.96948,1.30686,0.78047,0.7181,0.78732,0.46964,1.36086,0.95891,1.34431,0.003565,0.003565,0.003565
67,4529.36,1.26289,0.96603,1.30144,0.77809,0.71908,0.78745,0.47022,1.35973,0.95814,1.34364,0.003466,0.003466,0.003466
68,4596.93,1.27101,0.95559,1.29696,0.77741,0.71977,0.78725,0.47009,1.36215,0.95596,1.34487,0.003367,0.003367,0.003367
69,4664.49,1.26839,0.95309,1.2968,0.78121,0.71854,0.78758,0.4699,1.36237,0.95482,1.34451,0.003268,0.003268,0.003268
70,4731.98,1.26269,0.94868,1.29038,0.77431,0.72501,0.78911,0.47075,1.36312,0.95312,1.3444,0.003169,0.003169,0.003169
71,4799.47,1.25269,0.93758,1.28572,0.78337,0.71901,0.7896,0.47137,1.36417,0.95225,1.34444,0.00307,0.00307,0.00307
72,4867.05,1.2502,0.93912,1.28665,0.78697,0.71849,0.78989,0.47123,1.3649,0.95059,1.34469,0.002971,0.002971,0.002971
73,4934.51,1.24699,0.92362,1.28011,0.78818,0.71994,0.79035,0.47154,1.36559,0.94899,1.34428,0.002872,0.002872,0.002872
74,5002.01,1.24383,0.93063,1.27807,0.7912,0.71521,0.78928,0.47228,1.36584,0.94782,1.34437,0.002773,0.002773,0.002773
75,5069.65,1.24207,0.91263,1.27642,0.79183,0.71656,0.7895,0.47197,1.36646,0.94676,1.34486,0.002674,0.002674,0.002674
76,5137.15,1.23334,0.90573,1.27457,0.78912,0.71622,0.79014,0.47246,1.3664,0.94453,1.34477,0.002575,0.002575,0.002575
77,5204.6,1.23345,0.90716,1.27173,0.79111,0.71588,0.79087,0.47285,1.36637,0.94274,1.34427,0.002476,0.002476,0.002476
78,5272.19,1.22826,0.9028,1.26901,0.79005,0.71781,0.79212,0.47334,1.36754,0.94165,1.34495,0.002377,0.002377,0.002377
79,5339.73,1.224,0.89094,1.26074,0.79032,0.71966,0.79219,0.47369,1.36808,0.94073,1.34496,0.002278,0.002278,0.002278
80,5407.24,1.22083,0.88392,1.25573,0.7921,0.71936,0.79359,0.47374,1.36849,0.93953,1.34505,0.002179,0.002179,0.002179
81,5474.71,1.21471,0.87217,1.25468,0.79221,0.72004,0.79359,0.47376,1.36885,0.93784,1.34506,0.00208,0.00208,0.00208
82,5542.19,1.20723,0.86778,1.25169,0.7935,0.71994,0.79398,0.4737,1.36915,0.93667,1.34505,0.001981,0.001981,0.001981
83,5609.76,1.20506,0.86217,1.25055,0.79026,0.71994,0.79331,0.47387,1.36947,0.93562,1.34487,0.001882,0.001882,0.001882
84,5677.25,1.19434,0.85581,1.24876,0.78894,0.72073,0.79336,0.47362,1.37003,0.93348,1.34519,0.001783,0.001783,0.001783
85,5744.77,1.1889,0.84249,1.23757,0.78726,0.7251,0.79356,0.47415,1.37068,0.93225,1.34509,0.001684,0.001684,0.001684
86,5812.31,1.18268,0.84272,1.241,0.78791,0.7251,0.79412,0.47428,1.37142,0.93114,1.34538,0.001585,0.001585,0.001585
87,5879.8,1.18862,0.83966,1.23831,0.78726,0.7252,0.79404,0.47463,1.37228,0.9304,1.34572,0.001486,0.001486,0.001486
88,5947.36,1.17238,0.83275,1.2301,0.7864,0.7241,0.79393,0.47447,1.37231,0.92931,1.3451,0.001387,0.001387,0.001387
89,6014.83,1.1688,0.81851,1.22621,0.78722,0.72585,0.79499,0.47481,1.37273,0.92841,1.34489,0.001288,0.001288,0.001288
90,6082.46,1.16707,0.82001,1.22252,0.79221,0.72262,0.79577,0.47486,1.37361,0.92681,1.34539,0.001189,0.001189,0.001189
91,6150.38,1.19181,0.76675,1.2374,0.79252,0.72349,0.79593,0.47513,1.37439,0.92556,1.34557,0.00109,0.00109,0.00109
92,6218.37,1.16062,0.72749,1.21397,0.79467,0.72531,0.7963,0.47557,1.37531,0.92482,1.34609,0.000991,0.000991,0.000991
93,6285.54,1.14998,0.71279,1.2052,0.79678,0.724,0.7961,0.47556,1.37599,0.92393,1.34648,0.000892,0.000892,0.000892
94,6352.32,1.14625,0.71021,1.20397,0.79524,0.72583,0.79472,0.47554,1.37687,0.92264,1.34701,0.000793,0.000793,0.000793
95,6419.04,1.13261,0.69945,1.19334,0.80115,0.72671,0.79588,0.47591,1.37743,0.92123,1.34722,0.000694,0.000694,0.000694
96,6486.39,1.12475,0.69159,1.18859,0.80113,0.72488,0.7962,0.47613,1.37817,0.91938,1.3474,0.000595,0.000595,0.000595
97,6554.16,1.11926,0.67684,1.18539,0.80068,0.72538,0.79569,0.4764,1.3786,0.91807,1.34769,0.000496,0.000496,0.000496
98,6621.61,1.11471,0.67857,1.18374,0.80225,0.72366,0.79613,0.47679,1.37913,0.91661,1.34801,0.000397,0.000397,0.000397
99,6689.02,1.10527,0.667,1.17542,0.80092,0.72665,0.79605,0.47706,1.3798,0.91511,1.3485,0.000298,0.000298,0.000298
100,6756.31,1.0987,0.66026,1.17285,0.8032,0.72743,0.79606,0.47702,1.38056,0.9136,1.34913,0.000199,0.000199,0.000199
